x_float,tanh_ref,pwl_liu,pwl_v2,ae_liu,ae_v2
2.699219,0.990993,1.000000,0.837402,0.009007,0.153591
2.703125,0.991063,1.000000,0.837891,0.008937,0.153173
2.707031,0.991132,1.000000,0.838379,0.008868,0.152754
2.710938,0.991201,1.000000,0.838867,0.008799,0.152334
2.714844,0.991269,1.000000,0.839355,0.008731,0.151914
2.718750,0.991337,1.000000,0.839844,0.008663,0.151493
2.722656,0.991404,1.000000,0.840332,0.008596,0.151072
2.726562,0.991471,1.000000,0.840820,0.008529,0.150650
2.730469,0.991537,1.000000,0.841309,0.008463,0.150228
2.734375,0.991602,1.000000,0.841797,0.008398,0.149806
2.738281,0.991667,1.000000,0.842285,0.008333,0.149382
2.742188,0.991732,1.000000,0.842773,0.008268,0.148959
2.746094,0.991796,1.000000,0.843262,0.008204,0.148534
2.750000,0.991860,1.000000,0.843750,0.008140,0.148110
2.753906,0.991923,1.000000,0.844238,0.008077,0.147685
2.757812,0.991985,1.000000,0.844727,0.008015,0.147259
2.761719,0.992048,1.000000,0.845215,0.007952,0.146833
2.765625,0.992109,1.000000,0.845703,0.007891,0.146406
2.769531,0.992170,1.000000,0.846191,0.007830,0.145979
2.773438,0.992231,1.000000,0.846680,0.007769,0.145551
2.777344,0.992291,1.000000,0.847168,0.007709,0.145123
2.781250,0.992351,1.000000,0.847656,0.007649,0.144695
2.785156,0.992410,1.000000,0.848145,0.007590,0.144266
2.789062,0.992469,1.000000,0.848633,0.007531,0.143836
2.792969,0.992528,1.000000,0.849121,0.007472,0.143406
2.796875,0.992585,1.000000,0.849609,0.007415,0.142976
2.800781,0.992643,1.000000,0.850098,0.007357,0.142545
2.804688,0.992700,1.000000,0.850586,0.007300,0.142114
2.808594,0.992757,1.000000,0.851074,0.007243,0.141682
2.812500,0.992813,1.000000,0.851562,0.007187,0.141250
2.816406,0.992869,1.000000,0.852051,0.007131,0.140818
2.820312,0.992924,1.000000,0.852539,0.007076,0.140385
2.824219,0.992979,1.000000,0.853027,0.007021,0.139951
2.828125,0.993033,1.000000,0.853516,0.006967,0.139518
2.832031,0.993087,1.000000,0.854004,0.006913,0.139083
2.835938,0.993141,1.000000,0.854492,0.006859,0.138649
2.839844,0.993194,1.000000,0.854980,0.006806,0.138214
2.843750,0.993247,1.000000,0.855469,0.006753,0.137778
2.847656,0.993299,1.000000,0.855957,0.006701,0.137342
2.851562,0.993351,1.000000,0.856445,0.006649,0.136906
2.855469,0.993403,1.000000,0.856934,0.006597,0.136469
2.859375,0.993454,1.000000,0.857422,0.006546,0.136032
2.863281,0.993505,1.000000,0.857910,0.006495,0.135594
2.867188,0.993555,1.000000,0.858398,0.006445,0.135157
2.871094,0.993605,1.000000,0.858887,0.006395,0.134718
2.875000,0.993655,1.000000,0.859375,0.006345,0.134280
2.878906,0.993704,1.000000,0.859863,0.006296,0.133841
2.882812,0.993753,1.000000,0.860352,0.006247,0.133401
2.886719,0.993801,1.000000,0.860840,0.006199,0.132961
2.890625,0.993849,1.000000,0.861328,0.006151,0.132521
2.894531,0.993897,1.000000,0.861816,0.006103,0.132081
2.898438,0.993944,1.000000,0.862305,0.006056,0.131640
2.902344,0.993991,1.000000,0.862793,0.006009,0.131198
2.906250,0.994038,1.000000,0.863281,0.005962,0.130757
2.910156,0.994084,1.000000,0.863770,0.005916,0.130315
2.914062,0.994130,1.000000,0.864258,0.005870,0.129872
2.917969,0.994176,1.000000,0.864746,0.005824,0.129430
2.921875,0.994221,1.000000,0.865234,0.005779,0.128986
2.925781,0.994266,1.000000,0.865723,0.005734,0.128543
2.929688,0.994310,1.000000,0.866211,0.005690,0.128099
2.933594,0.994354,1.000000,0.866699,0.005646,0.127655
2.937500,0.994398,1.000000,0.867188,0.005602,0.127211
2.941406,0.994442,1.000000,0.867676,0.005558,0.126766
2.945312,0.994485,1.000000,0.868164,0.005515,0.126321
2.949219,0.994528,1.000000,0.868652,0.005472,0.125875
2.953125,0.994570,1.000000,0.869141,0.005430,0.125429
2.957031,0.994612,1.000000,0.869629,0.005388,0.124983
2.960938,0.994654,1.000000,0.870117,0.005346,0.124537
2.964844,0.994695,1.000000,0.870605,0.005305,0.124090
2.968750,0.994737,1.000000,0.871094,0.005263,0.123643
2.972656,0.994778,1.000000,0.871582,0.005222,0.123195
2.976562,0.994818,1.000000,0.872070,0.005182,0.122748
2.980469,0.994858,1.000000,0.872559,0.005142,0.122300
2.984375,0.994898,1.000000,0.873047,0.005102,0.121851
2.988281,0.994938,1.000000,0.873535,0.005062,0.121403
2.992188,0.994977,1.000000,0.874023,0.005023,0.120954
2.996094,0.995016,1.000000,0.874512,0.004984,0.120504
3.000000,0.995055,1.000000,0.875000,0.004945,0.120055
3.003906,0.995093,1.000000,0.875488,0.004907,0.119605
3.007812,0.995131,1.000000,0.875977,0.004869,0.119155
3.011719,0.995169,1.000000,0.876465,0.004831,0.118704
3.015625,0.995207,1.000000,0.876953,0.004793,0.118253
3.019531,0.995244,1.000000,0.877441,0.004756,0.117802
3.023438,0.995281,1.000000,0.877930,0.004719,0.117351
3.027344,0.995317,1.000000,0.878418,0.004683,0.116899
3.031250,0.995354,1.000000,0.878906,0.004646,0.116447
3.035156,0.995390,1.000000,0.879395,0.004610,0.115995
3.039062,0.995426,1.000000,0.879883,0.004574,0.115543
3.042969,0.995461,1.000000,0.880371,0.004539,0.115090
3.046875,0.995496,1.000000,0.880859,0.004504,0.114637
3.050781,0.995531,1.000000,0.881348,0.004469,0.114184
3.054688,0.995566,1.000000,0.881836,0.004434,0.113730
3.058594,0.995600,1.000000,0.882324,0.004400,0.113276
3.062500,0.995635,1.000000,0.882812,0.004365,0.112822
3.066406,0.995668,1.000000,0.883301,0.004332,0.112368
3.070312,0.995702,1.000000,0.883789,0.004298,0.111913
3.074219,0.995735,1.000000,0.884277,0.004265,0.111458
3.078125,0.995769,1.000000,0.884766,0.004231,0.111003
3.082031,0.995801,1.000000,0.885254,0.004199,0.110548
3.085938,0.995834,1.000000,0.885742,0.004166,0.110092
3.089844,0.995866,1.000000,0.886230,0.004134,0.109636
3.093750,0.995899,1.000000,0.886719,0.004101,0.109180
3.097656,0.995930,1.000000,0.887207,0.004070,0.108723
3.101562,0.995962,1.000000,0.887695,0.004038,0.108267
3.105469,0.995993,1.000000,0.888184,0.004007,0.107810
3.109375,0.996024,1.000000,0.888672,0.003976,0.107353
3.113281,0.996055,1.000000,0.889160,0.003945,0.106895
3.117188,0.996086,1.000000,0.889648,0.003914,0.106438
3.121094,0.996116,1.000000,0.890137,0.003884,0.105980
3.125000,0.996147,1.000000,0.890625,0.003853,0.105522
3.128906,0.996176,1.000000,0.891113,0.003824,0.105063
3.132812,0.996206,1.000000,0.891602,0.003794,0.104605
3.136719,0.996236,1.000000,0.892090,0.003764,0.104146
3.140625,0.996265,1.000000,0.892578,0.003735,0.103687
3.144531,0.996294,1.000000,0.893066,0.003706,0.103227
3.148438,0.996323,1.000000,0.893555,0.003677,0.102768
3.152344,0.996351,1.000000,0.894043,0.003649,0.102308
3.156250,0.996380,1.000000,0.894531,0.003620,0.101848
3.160156,0.996408,1.000000,0.895020,0.003592,0.101388
3.164062,0.996436,1.000000,0.895508,0.003564,0.100928
3.167969,0.996463,1.000000,0.895996,0.003537,0.100467
3.171875,0.996491,1.000000,0.896484,0.003509,0.100006
3.175781,0.996518,1.000000,0.896973,0.003482,0.099545
3.179688,0.996545,1.000000,0.897461,0.003455,0.099084
3.183594,0.996572,1.000000,0.897949,0.003428,0.098623
3.187500,0.996599,1.000000,0.898438,0.003401,0.098161
3.191406,0.996625,1.000000,0.898926,0.003375,0.097699
3.195312,0.996651,1.000000,0.899414,0.003349,0.097237
3.199219,0.996677,1.000000,0.899902,0.003323,0.096775
3.203125,0.996703,1.000000,0.900391,0.003297,0.096312
3.207031,0.996729,1.000000,0.900879,0.003271,0.095850
3.210938,0.996754,1.000000,0.901367,0.003246,0.095387
3.214844,0.996779,1.000000,0.901855,0.003221,0.094924
3.218750,0.996804,1.000000,0.902344,0.003196,0.094461
3.222656,0.996829,1.000000,0.902832,0.003171,0.093997
3.226562,0.996854,1.000000,0.903320,0.003146,0.093533
3.230469,0.996878,1.000000,0.903809,0.003122,0.093070
3.234375,0.996902,1.000000,0.904297,0.003098,0.092606
3.238281,0.996927,1.000000,0.904785,0.003073,0.092141
3.242188,0.996950,1.000000,0.905273,0.003050,0.091677
3.246094,0.996974,1.000000,0.905762,0.003026,0.091212
3.250000,0.996998,1.000000,0.906250,0.003002,0.090748
3.253906,0.997021,1.000000,0.906738,0.002979,0.090283
3.257812,0.997044,1.000000,0.907227,0.002956,0.089818
3.261719,0.997067,1.000000,0.907715,0.002933,0.089352
3.265625,0.997090,1.000000,0.908203,0.002910,0.088887
3.269531,0.997112,1.000000,0.908691,0.002888,0.088421
3.273438,0.997135,1.000000,0.909180,0.002865,0.087955
3.277344,0.997157,1.000000,0.909668,0.002843,0.087489
3.281250,0.997179,1.000000,0.910156,0.002821,0.087023
3.285156,0.997201,1.000000,0.910645,0.002799,0.086557
3.289062,0.997223,1.000000,0.911133,0.002777,0.086090
3.292969,0.997245,1.000000,0.911621,0.002755,0.085623
3.296875,0.997266,1.000000,0.912109,0.002734,0.085157
3.300781,0.997287,1.000000,0.912598,0.002713,0.084690
3.304688,0.997308,1.000000,0.913086,0.002692,0.084222
3.308594,0.997329,1.000000,0.913574,0.002671,0.083755
3.312500,0.997350,1.000000,0.914062,0.002650,0.083287
3.316406,0.997371,1.000000,0.914551,0.002629,0.082820
3.320312,0.997391,1.000000,0.915039,0.002609,0.082352
3.324219,0.997411,1.000000,0.915527,0.002589,0.081884
3.328125,0.997431,1.000000,0.916016,0.002569,0.081416
3.332031,0.997451,1.000000,0.916504,0.002549,0.080947
3.335938,0.997471,1.000000,0.916992,0.002529,0.080479
3.339844,0.997491,1.000000,0.917480,0.002509,0.080010
3.343750,0.997510,1.000000,0.917969,0.002490,0.079542
3.347656,0.997530,1.000000,0.918457,0.002470,0.079073
3.351562,0.997549,1.000000,0.918945,0.002451,0.078604
3.355469,0.997568,1.000000,0.919434,0.002432,0.078134
3.359375,0.997587,1.000000,0.919922,0.002413,0.077665
3.363281,0.997606,1.000000,0.920410,0.002394,0.077195
3.367188,0.997624,1.000000,0.920898,0.002376,0.076726
3.371094,0.997643,1.000000,0.921387,0.002357,0.076256
3.375000,0.997661,1.000000,0.921875,0.002339,0.075786
3.378906,0.997679,1.000000,0.922363,0.002321,0.075316
3.382812,0.997697,1.000000,0.922852,0.002303,0.074846
3.386719,0.997715,1.000000,0.923340,0.002285,0.074375
3.390625,0.997733,1.000000,0.923828,0.002267,0.073905
3.394531,0.997750,1.000000,0.924316,0.002250,0.073434
3.398438,0.997768,1.000000,0.924805,0.002232,0.072963
3.402344,0.997785,1.000000,0.925293,0.002215,0.072492
3.406250,0.997803,1.000000,0.925781,0.002197,0.072021
3.410156,0.997820,1.000000,0.926270,0.002180,0.071550
3.414062,0.997837,1.000000,0.926758,0.002163,0.071079
3.417969,0.997853,1.000000,0.927246,0.002147,0.070607
3.421875,0.997870,1.000000,0.927734,0.002130,0.070136
3.425781,0.997887,1.000000,0.928223,0.002113,0.069664
3.429688,0.997903,1.000000,0.928711,0.002097,0.069192
3.433594,0.997919,1.000000,0.929199,0.002081,0.068720
3.437500,0.997936,1.000000,0.929688,0.002064,0.068248
3.441406,0.997952,1.000000,0.930176,0.002048,0.067776
3.445312,0.997968,1.000000,0.930664,0.002032,0.067303
3.449219,0.997983,1.000000,0.931152,0.002017,0.066831
3.453125,0.997999,1.000000,0.931641,0.002001,0.066358
3.457031,0.998015,1.000000,0.932129,0.001985,0.065886
3.460938,0.998030,1.000000,0.932617,0.001970,0.065413
3.464844,0.998045,1.000000,0.933105,0.001955,0.064940
3.468750,0.998060,1.000000,0.933594,0.001940,0.064467
3.472656,0.998076,1.000000,0.934082,0.001924,0.063994
3.476562,0.998091,1.000000,0.934570,0.001909,0.063520
3.480469,0.998105,1.000000,0.935059,0.001895,0.063047
3.484375,0.998120,1.000000,0.935547,0.001880,0.062573
3.488281,0.998135,1.000000,0.936035,0.001865,0.062100
3.492188,0.998149,1.000000,0.936523,0.001851,0.061626
3.496094,0.998164,1.000000,0.937012,0.001836,0.061152
3.500000,0.998178,1.000000,0.937500,0.001822,0.060678
3.503906,0.998192,1.000000,0.937988,0.001808,0.060204
3.507812,0.998206,1.000000,0.938477,0.001794,0.059730
3.511719,0.998220,1.000000,0.938965,0.001780,0.059255
3.515625,0.998234,1.000000,0.939453,0.001766,0.058781
3.519531,0.998248,1.000000,0.939941,0.001752,0.058306
3.523438,0.998261,1.000000,0.940430,0.001739,0.057832
3.527344,0.998275,1.000000,0.940918,0.001725,0.057357
3.531250,0.998288,1.000000,0.941406,0.001712,0.056882
3.535156,0.998302,1.000000,0.941895,0.001698,0.056407
3.539062,0.998315,1.000000,0.942383,0.001685,0.055932
3.542969,0.998328,1.000000,0.942871,0.001672,0.055457
3.546875,0.998341,1.000000,0.943359,0.001659,0.054981
3.550781,0.998354,1.000000,0.943848,0.001646,0.054506
3.554688,0.998367,1.000000,0.944336,0.001633,0.054031
3.558594,0.998379,1.000000,0.944824,0.001621,0.053555
3.562500,0.998392,1.000000,0.945312,0.001608,0.053079
3.566406,0.998404,1.000000,0.945801,0.001596,0.052604
3.570312,0.998417,1.000000,0.946289,0.001583,0.052128
3.574219,0.998429,1.000000,0.946777,0.001571,0.051652
3.578125,0.998441,1.000000,0.947266,0.001559,0.051176
3.582031,0.998453,1.000000,0.947754,0.001547,0.050699
3.585938,0.998465,1.000000,0.948242,0.001535,0.050223
3.589844,0.998477,1.000000,0.948730,0.001523,0.049747
3.593750,0.998489,1.000000,0.949219,0.001511,0.049270
3.597656,0.998501,1.000000,0.949707,0.001499,0.048794
3.601562,0.998513,1.000000,0.950195,0.001487,0.048317
3.605469,0.998524,1.000000,0.950684,0.001476,0.047841
3.609375,0.998536,1.000000,0.951172,0.001464,0.047364
3.613281,0.998547,1.000000,0.951660,0.001453,0.046887
3.617188,0.998558,1.000000,0.952148,0.001442,0.046410
3.621094,0.998570,1.000000,0.952637,0.001430,0.045933
3.625000,0.998581,1.000000,0.953125,0.001419,0.045456
3.628906,0.998592,1.000000,0.953613,0.001408,0.044978
3.632812,0.998603,1.000000,0.954102,0.001397,0.044501
3.636719,0.998614,1.000000,0.954590,0.001386,0.044024
3.640625,0.998624,1.000000,0.955078,0.001376,0.043546
3.644531,0.998635,1.000000,0.955566,0.001365,0.043069
3.648438,0.998646,1.000000,0.956055,0.001354,0.042591
3.652344,0.998656,1.000000,0.956543,0.001344,0.042113
3.656250,0.998667,1.000000,0.957031,0.001333,0.041635
3.660156,0.998677,1.000000,0.957520,0.001323,0.041157
3.664062,0.998687,1.000000,0.958008,0.001313,0.040679
3.667969,0.998697,1.000000,0.958496,0.001303,0.040201
3.671875,0.998708,1.000000,0.958984,0.001292,0.039723
3.675781,0.998718,1.000000,0.959473,0.001282,0.039245
3.679688,0.998728,1.000000,0.959961,0.001272,0.038767
3.683594,0.998738,1.000000,0.960449,0.001262,0.038288
3.687500,0.998747,1.000000,0.960938,0.001253,0.037810
3.691406,0.998757,1.000000,0.961426,0.001243,0.037331
3.695312,0.998767,1.000000,0.961914,0.001233,0.036853
3.699219,0.998776,1.000000,0.962402,0.001224,0.036374
3.703125,0.998786,1.000000,0.962891,0.001214,0.035895
3.707031,0.998795,1.000000,0.963379,0.001205,0.035416
3.710938,0.998805,1.000000,0.963867,0.001195,0.034937
3.714844,0.998814,1.000000,0.964355,0.001186,0.034458
3.718750,0.998823,1.000000,0.964844,0.001177,0.033979
3.722656,0.998832,1.000000,0.965332,0.001168,0.033500
3.726562,0.998841,1.000000,0.965820,0.001159,0.033021
3.730469,0.998850,1.000000,0.966309,0.001150,0.032542
3.734375,0.998859,1.000000,0.966797,0.001141,0.032062
3.738281,0.998868,1.000000,0.967285,0.001132,0.031583
3.742188,0.998877,1.000000,0.967773,0.001123,0.031104
3.746094,0.998886,1.000000,0.968262,0.001114,0.030624
3.750000,0.998894,1.000000,0.968750,0.001106,0.030144
3.753906,0.998903,1.000000,0.969238,0.001097,0.029665
3.757812,0.998912,1.000000,0.969727,0.001088,0.029185
3.761719,0.998920,1.000000,0.970215,0.001080,0.028705
3.765625,0.998928,1.000000,0.970703,0.001072,0.028225
3.769531,0.998937,1.000000,0.971191,0.001063,0.027745
3.773438,0.998945,1.000000,0.971680,0.001055,0.027265
3.777344,0.998953,1.000000,0.972168,0.001047,0.026785
3.781250,0.998961,1.000000,0.972656,0.001039,0.026305
3.785156,0.998969,1.000000,0.973145,0.001031,0.025825
3.789062,0.998977,1.000000,0.973633,0.001023,0.025345
3.792969,0.998985,1.000000,0.974121,0.001015,0.024864
3.796875,0.998993,1.000000,0.974609,0.001007,0.024384
3.800781,0.999001,1.000000,0.975098,0.000999,0.023904
3.804688,0.999009,1.000000,0.975586,0.000991,0.023423
3.808594,0.999017,1.000000,0.976074,0.000983,0.022942
3.812500,0.999024,1.000000,0.976562,0.000976,0.022462
3.816406,0.999032,1.000000,0.977051,0.000968,0.021981
3.820312,0.999039,1.000000,0.977539,0.000961,0.021500
3.824219,0.999047,1.000000,0.978027,0.000953,0.021020
3.828125,0.999054,1.000000,0.978516,0.000946,0.020539
3.832031,0.999062,1.000000,0.979004,0.000938,0.020058
3.835938,0.999069,1.000000,0.979492,0.000931,0.019577
3.839844,0.999076,1.000000,0.979980,0.000924,0.019096
3.843750,0.999083,1.000000,0.980469,0.000917,0.018615
3.847656,0.999091,1.000000,0.980957,0.000909,0.018133
3.851562,0.999098,1.000000,0.981445,0.000902,0.017652
3.855469,0.999105,1.000000,0.981934,0.000895,0.017171
3.859375,0.999112,1.000000,0.982422,0.000888,0.016690
3.863281,0.999118,1.000000,0.982910,0.000882,0.016208
3.867188,0.999125,1.000000,0.983398,0.000875,0.015727
3.871094,0.999132,1.000000,0.983887,0.000868,0.015245
3.875000,0.999139,1.000000,0.984375,0.000861,0.014764
3.878906,0.999146,1.000000,0.984863,0.000854,0.014282
3.882812,0.999152,1.000000,0.985352,0.000848,0.013801
3.886719,0.999159,1.000000,0.985840,0.000841,0.013319
3.890625,0.999165,1.000000,0.986328,0.000835,0.012837
3.894531,0.999172,1.000000,0.986816,0.000828,0.012355
3.898438,0.999178,1.000000,0.987305,0.000822,0.011874
3.902344,0.999185,1.000000,0.987793,0.000815,0.011392
3.906250,0.999191,1.000000,0.988281,0.000809,0.010910
3.910156,0.999197,1.000000,0.988770,0.000803,0.010428
3.914062,0.999204,1.000000,0.989258,0.000796,0.009946
3.917969,0.999210,1.000000,0.989746,0.000790,0.009464
3.921875,0.999216,1.000000,0.990234,0.000784,0.008982
3.925781,0.999222,1.000000,0.990723,0.000778,0.008499
3.929688,0.999228,1.000000,0.991211,0.000772,0.008017
3.933594,0.999234,1.000000,0.991699,0.000766,0.007535
3.937500,0.999240,1.000000,0.992188,0.000760,0.007053
3.941406,0.999246,1.000000,0.992676,0.000754,0.006570
3.945312,0.999252,1.000000,0.993164,0.000748,0.006088
3.949219,0.999258,1.000000,0.993652,0.000742,0.005605
3.953125,0.999263,1.000000,0.994141,0.000737,0.005123
3.957031,0.999269,1.000000,0.994629,0.000731,0.004640
3.960938,0.999275,1.000000,0.995117,0.000725,0.004158
3.964844,0.999280,1.000000,0.995605,0.000720,0.003675
3.968750,0.999286,1.000000,0.996094,0.000714,0.003192
3.972656,0.999292,1.000000,0.996582,0.000708,0.002710
3.976562,0.999297,1.000000,0.997070,0.000703,0.002227
3.980469,0.999303,1.000000,0.997559,0.000697,0.001744
3.984375,0.999308,1.000000,0.998047,0.000692,0.001261
3.988281,0.999313,1.000000,0.998535,0.000687,0.000778
3.992188,0.999319,1.000000,0.999023,0.000681,0.000295
3.996094,0.999324,1.000000,0.999512,0.000676,0.000188
